date,GPRD,GPRD_ACT,GPRD_THREAT,GPRD_MA30,GPRD_MA7,event
2014-02-27,65.92174530029297,72.29071807861328,54.81599426269531,69.48641204833984,64.64887237548828,
2014-02-28,70.87701416015625,59.5021858215332,86.85372161865234,69.62226104736328,58.12269592285156,
2014-03-01,101.96997833251953,75.51596069335938,121.13034057617188,71.50273132324219,68.55687713623047,
2014-03-02,133.57127380371094,79.89608001708984,177.7099151611328,73.43124389648438,82.13587951660156,
2014-03-03,180.03085327148438,188.45054626464844,232.03701782226562,78.20879364013672,97.94412231445312,
2014-03-04,213.0656280517578,112.21649932861328,267.42755126953125,83.12206268310547,119.58609008789062,
2014-03-05,213.84420776367188,64.3580322265625,322.0857238769531,85.03099060058594,139.89724731445312,
2014-03-06,142.98854064941406,61.09217071533203,186.84197998046875,88.06747436523438,150.9067840576172,
2014-03-07,165.26113891601562,131.8019561767578,189.33396911621094,90.53105163574219,164.39022827148438,
2014-03-08,52.7281379699707,30.921077728271484,61.898963928222656,90.83135223388672,157.35568237304688,
2014-03-09,102.8747787475586,27.348831176757812,148.27557373046875,92.2391128540039,152.97047424316406,
2014-03-10,118.64496612548828,56.774288177490234,149.9586639404297,94.75190734863281,144.2010498046875,
2014-03-11,115.1427230834961,97.12857055664062,132.5697021484375,96.19432067871094,130.21206665039062,
2014-03-12,124.26982879638672,100.658447265625,142.08460998535156,98.4912109375,117.41573333740234,
2014-03-13,84.93763732910156,58.62197494506836,92.3600845336914,98.73239135742188,109.12274169921875,
2014-03-14,103.85346984863281,78.54288482666016,142.93641662597656,100.20344543457031,100.3502197265625,
2014-03-15,97.6978530883789,66.96052551269531,111.70338439941406,101.19038391113281,106.77446746826172,
2014-03-16,107.94518280029297,94.16130065917969,100.97977447509766,102.73255920410156,107.49880981445312,
2014-03-17,135.20684814453125,101.09300231933594,175.66989135742188,104.95561218261719,109.86479187011719,
2014-03-18,194.0785369873047,35.17838668823242,300.7580871582031,109.73265075683594,121.1413345336914,
2014-03-19,153.06887817382812,93.90628814697266,189.29054260253906,112.021728515625,125.25548553466797,
2014-03-20,97.96873474121094,54.93778610229492,117.10459899902344,112.11605072021484,127.11707305908203,
